# Energy_meV Original Background Corrected FinalWeight
-2.371116146236346083e+02 2.172654902092265523e-09 nan nan nan
-2.361925773576515155e+02 2.241535990807080351e-09 nan nan nan
-2.352735400916684512e+02 2.299808385453911933e-09 nan nan nan
-2.343545028256853868e+02 2.381616301496143857e-09 nan nan nan
-2.334354655597022941e+02 2.493577434932553177e-09 nan nan nan
-2.325164282937192297e+02 2.629376920198499982e-09 nan nan nan
-2.315973910277361369e+02 2.723221069567088451e-09 nan nan nan
-2.306783537617530442e+02 2.833160377695908880e-09 nan nan nan
-2.297593164957699514e+02 2.938807288310084725e-09 nan nan nan
-2.288402792297868871e+02 3.042225369289386094e-09 nan nan nan
-2.279212419638037943e+02 3.238037974406599543e-09 nan nan nan
-2.270022046978207300e+02 3.318732115021992031e-09 nan nan nan
-2.260831674318376656e+02 3.462464272768453828e-09 nan nan nan
-2.251641301658545729e+02 3.606406800493519085e-09 nan nan nan
-2.242450928998715085e+02 3.806443704901725361e-09 nan nan nan
-2.233260556338884157e+02 3.906728961238335834e-09 nan nan nan
-2.224070183679053230e+02 3.978811728189894198e-09 nan nan nan
-2.214879811019222302e+02 4.223527022201447475e-09 nan nan nan
-2.205689438359391659e+02 4.455182734679263817e-09 nan nan nan
-2.196499065699561015e+02 4.589012442101633260e-09 nan nan nan
-2.187308693039730088e+02 4.640788015717893516e-09 nan nan nan
-2.178118320379899444e+02 4.791258974973361414e-09 nan nan nan
-2.168927947720068516e+02 5.059193291085112645e-09 nan nan nan
-2.159737575060237873e+02 5.327406335001207085e-09 nan nan nan
-2.150547202400406945e+02 5.540416797439698156e-09 nan nan nan
-2.141356829740576018e+02 5.773885857971484270e-09 nan nan nan
-2.132166457080745090e+02 5.957651642265796863e-09 nan nan nan
-2.122976084420914447e+02 6.201802105441198696e-09 nan nan nan
-2.113785711761083803e+02 6.618688069773493037e-09 nan nan nan
-2.104595339101252875e+02 6.934539958584976196e-09 nan nan nan
-2.095404966441422232e+02 7.030453943479906681e-09 nan nan nan
-2.086214593781591304e+02 7.392880080784593796e-09 nan nan nan
-2.077024221121760661e+02 7.722094763226681710e-09 nan nan nan
-2.067833848461929733e+02 7.806374044338726100e-09 nan nan nan
-2.058643475802098806e+02 8.180250931695607306e-09 nan nan nan
-2.049453103142268162e+02 8.433965003019171229e-09 nan nan nan
-2.040262730482437235e+02 8.382463827778216370e-09 nan nan nan
-2.031072357822606591e+02 8.613816862692124247e-09 nan nan nan
-2.021881985162775663e+02 9.056099270842355282e-09 nan nan nan
-2.012691612502945020e+02 9.240305136816922329e-09 nan nan nan
-2.003501239843114092e+02 9.439006183575322763e-09 nan nan nan
-1.994310867183283449e+02 9.766423914526322917e-09 nan nan nan
-1.985120494523452521e+02 1.000319683408044194e-08 nan nan nan
-1.975930121863621878e+02 1.038429696618644070e-08 nan nan nan
-1.966739749203790950e+02 1.091799893563034187e-08 nan nan nan
-1.957549376543960022e+02 1.120355418707752550e-08 nan nan nan
-1.948359003884129379e+02 1.162730321291082478e-08 nan nan nan
-1.939168631224298451e+02 1.247036192542477889e-08 nan nan nan
-1.929978258564467808e+02 1.293430282753562907e-08 nan nan nan
-1.920787885904636880e+02 1.320722951451034187e-08 nan nan nan
-1.911597513244806237e+02 1.354613751020885979e-08 nan nan nan
-1.902407140584975593e+02 1.447656413017047933e-08 nan nan nan
-1.893216767925144666e+02 1.519168680949277838e-08 nan nan nan
-1.884026395265313738e+02 1.605283852718343598e-08 nan nan nan
-1.874836022605482810e+02 1.647605400393448667e-08 nan nan nan
-1.865645649945652167e+02 1.698606727171462908e-08 nan nan nan
-1.856455277285821239e+02 1.763364044524816136e-08 nan nan nan
-1.847264904625990596e+02 1.813878661837459239e-08 nan nan nan
-1.838074531966159668e+02 1.888299333888410682e-08 nan nan nan
-1.828884159306329025e+02 2.046095812646960946e-08 nan nan nan
-1.819693786646498381e+02 2.141979962392046342e-08 nan nan nan
-1.810503413986667454e+02 2.267101167493106110e-08 nan nan nan
-1.801313041326836526e+02 2.366039362984126306e-08 nan nan nan
-1.792122668667005598e+02 2.460461738044830716e-08 nan nan nan
-1.782932296007174955e+02 2.555038096489942071e-08 nan nan nan
-1.773741923347344027e+02 2.689317723257650821e-08 nan nan nan
-1.764551550687513384e+02 2.826592928654802037e-08 nan nan nan
-1.755361178027682740e+02 2.943263567582919778e-08 nan nan nan
-1.746170805367851813e+02 3.168774348163902716e-08 nan nan nan
-1.736980432708021169e+02 3.398253883538762621e-08 nan nan nan
-1.727790060048190242e+02 3.545065568042172218e-08 nan nan nan
-1.718599687388359314e+02 3.662096142695195155e-08 nan nan nan
-1.709409314728528386e+02 3.897735922158944797e-08 nan nan nan
-1.700218942068697743e+02 4.096590564424923348e-08 nan nan nan
-1.691028569408866815e+02 4.390631075742811351e-08 nan nan nan
-1.681838196749036172e+02 4.546021185430541583e-08 nan nan nan
-1.672647824089205528e+02 4.627632277512240470e-08 nan nan nan
-1.663457451429374601e+02 4.907343301412534094e-08 nan nan nan
-1.654267078769543957e+02 5.209442647299174744e-08 nan nan nan
-1.645076706109713029e+02 5.531608960076935664e-08 nan nan nan
-1.635886333449882102e+02 5.707980027838794091e-08 nan nan nan
-1.626695960790051174e+02 5.946257062617387386e-08 nan nan nan
-1.617505588130220531e+02 6.359422438561836551e-08 nan nan nan
-1.608315215470389887e+02 6.713412763131389995e-08 nan nan nan
-1.599124842810558960e+02 7.120367884664526106e-08 nan nan nan
-1.589934470150728316e+02 7.505275406379503895e-08 nan nan nan
-1.580744097490897389e+02 7.637282612289087103e-08 nan nan nan
-1.571553724831066745e+02 8.147891391046394914e-08 nan nan nan
-1.562363352171235817e+02 8.515499099141867377e-08 nan nan nan
-1.553172979511404890e+02 8.966667179830550009e-08 nan nan nan
-1.543982606851573962e+02 9.582549690029521152e-08 nan nan nan
-1.534792234191743319e+02 1.002046884917184509e-07 nan nan nan
-1.525601861531912675e+02 1.068595695327992651e-07 nan nan nan
-1.516411488872081748e+02 1.141339427111583105e-07 nan nan nan
-1.507221116212251104e+02 1.189435686256972733e-07 nan nan nan
-1.498030743552420176e+02 1.238561747473063751e-07 nan nan nan
-1.488840370892589533e+02 1.303980941836547930e-07 nan nan nan
-1.479649998232758605e+02 1.381454924598460958e-07 nan nan nan
-1.470459625572927962e+02 1.437358652640020088e-07 nan nan nan
-1.461269252913097034e+02 1.507514883349393212e-07 nan nan nan
-1.452078880253266107e+02 1.611376875239360407e-07 nan nan nan
-1.442888507593435463e+02 1.754682768970196324e-07 nan nan nan
-1.433698134933604535e+02 1.855244196882622581e-07 nan nan nan
-1.424507762273773892e+02 1.975336088844268393e-07 nan nan nan
-1.415317389613942964e+02 2.119463344524443740e-07 nan nan nan
-1.406127016954112321e+02 2.194755411944417354e-07 nan nan nan
-1.396936644294281678e+02 2.328821455539966883e-07 nan nan nan
-1.387746271634450750e+02 2.508617302616250119e-07 nan nan nan
-1.378555898974619822e+02 2.646505668422260543e-07 nan nan nan
-1.369365526314788895e+02 2.847848671307399715e-07 nan nan nan
-1.360175153654958251e+02 3.022595817672027093e-07 nan nan nan
-1.350984780995127323e+02 3.209435921695376355e-07 nan nan nan
-1.341794408335296680e+02 3.506768430914034282e-07 nan nan nan
-1.332604035675465752e+02 3.820670414629690373e-07 nan nan nan
-1.323413663015635109e+02 4.233079315132933987e-07 nan nan nan
-1.314223290355804181e+02 4.755328267409818329e-07 nan nan nan
-1.305032917695973538e+02 5.443155919758998388e-07 nan nan nan
-1.295842545036142610e+02 6.710317541399774925e-07 nan nan nan
-1.286652172376311967e+02 8.424542017540887323e-07 nan nan nan
-1.277461799716481039e+02 1.085412240095301109e-06 nan nan nan
-1.268271427056650253e+02 1.409694395926501711e-06 nan nan nan
-1.259081054396819468e+02 1.712750781758065062e-06 nan nan nan
-1.249890681736988682e+02 1.868850400204962787e-06 nan nan nan
-1.240700309077157897e+02 1.978844078504965494e-06 nan nan nan
-1.231509936417326969e+02 2.077290995378724151e-06 nan nan nan
-1.222319563757496184e+02 2.133382450282737324e-06 nan nan nan
-1.213129191097665398e+02 2.287467498412175296e-06 nan nan nan
-1.203938818437834755e+02 2.319028024382782831e-06 nan nan nan
-1.194748445778003827e+02 2.292047783587105262e-06 nan nan nan
-1.185558073118173041e+02 2.395292434036835390e-06 nan nan nan
-1.176367700458342256e+02 2.435305029109518535e-06 nan nan nan
-1.167177327798511470e+02 2.493416790875989879e-06 nan nan nan
-1.157986955138680685e+02 2.455602080949655826e-06 nan nan nan
-1.148796582478849757e+02 2.474008689045500087e-06 nan nan nan
-1.139606209819018972e+02 2.391911366540699102e-06 nan nan nan
-1.130415837159188328e+02 2.370643475893982353e-06 nan nan nan
-1.121225464499357543e+02 2.488021465419371076e-06 nan nan nan
-1.112035091839526615e+02 2.789927182128616332e-06 nan nan nan
-1.102844719179695829e+02 3.386582566042317738e-06 nan nan nan
-1.093654346519865044e+02 4.410437672128652041e-06 nan nan nan
-1.084463973860034258e+02 5.886551277325905105e-06 nan nan nan
-1.075273601200203473e+02 7.447526995015988637e-06 nan nan nan
-1.066083228540372545e+02 8.561147448855262965e-06 nan nan nan
-1.056892855880541902e+02 8.767365272124334622e-06 nan nan nan
-1.047702483220711116e+02 8.429107567371017722e-06 nan nan nan
-1.038512110560880330e+02 7.639960024021849588e-06 nan nan nan
-1.029321737901049403e+02 6.554477365896129137e-06 nan nan nan
-1.020131365241218617e+02 5.703974090560715240e-06 nan nan nan
-1.010940992581387832e+02 4.936437072080783739e-06 nan nan nan
-1.001750619921557046e+02 4.164325303740428850e-06 nan nan nan
-9.925602472617262606e+01 3.581650387750227320e-06 nan nan nan
-9.833698746018954751e+01 3.162504542833629036e-06 nan nan nan
-9.741795019420646895e+01 2.967636506547622730e-06 nan nan nan
-9.649891292822339040e+01 2.835258802979916363e-06 nan nan nan
-9.557987566224031184e+01 2.798236092326257405e-06 nan nan nan
-9.466083839625723328e+01 2.725693131222483129e-06 nan nan nan
-9.374180113027414052e+01 2.717579304421301829e-06 nan nan nan
-9.282276386429106196e+01 2.830960182878835499e-06 nan nan nan
-9.190372659830798341e+01 2.896458120769585171e-06 nan nan nan
-9.098468933232491906e+01 2.962519881291572907e-06 nan nan nan
-9.006565206634182630e+01 3.064463759554671462e-06 nan nan nan
-8.914661480035874774e+01 3.181105976597470356e-06 nan nan nan
-8.822757753437566919e+01 3.353971680541732377e-06 nan nan nan
-8.730854026839259063e+01 3.500369408856951670e-06 nan nan nan
-8.638950300240951208e+01 3.616295241675829375e-06 nan nan nan
-8.547046573642641931e+01 3.744582862591558907e-06 nan nan nan
-8.455142847044334076e+01 3.867789773982627369e-06 nan nan nan
-8.363239120446027641e+01 4.074933730813337029e-06 nan nan nan
-8.271335393847719786e+01 4.264154977445191437e-06 nan nan nan
-8.179431667249410509e+01 4.460260334848606514e-06 nan nan nan
-8.087527940651102654e+01 4.834525290789676205e-06 nan nan nan
-7.995624214052794798e+01 5.022105761919359176e-06 nan nan nan
-7.903720487454486943e+01 5.374158691742055401e-06 nan nan nan
-7.811816760856179087e+01 5.907828685046079628e-06 nan nan nan
-7.719913034257869811e+01 6.382433599769526563e-06 nan nan nan
-7.628009307659563376e+01 6.813463663108416908e-06 nan nan nan
-7.536105581061255521e+01 7.478332591549659372e-06 nan nan nan
-7.444201854462947665e+01 8.388296708881575091e-06 nan nan nan
-7.352298127864639810e+01 9.492207893415442643e-06 nan nan nan
-7.260394401266330533e+01 1.095880978872126501e-05 nan nan nan
-7.168490674668022677e+01 1.345674311128041412e-05 nan nan nan
-7.076586948069714822e+01 1.658294168275652015e-05 nan nan nan
-6.984683221471408388e+01 2.076240042556740768e-05 nan nan nan
-6.892779494873099111e+01 2.834814283493729517e-05 nan nan nan
-6.800875768274791255e+01 3.508004442328971605e-05 nan nan nan
-6.708972041676483400e+01 4.256482774606409577e-05 nan nan nan
-6.617068315078175544e+01 4.999140647987969279e-05 nan nan nan
-6.525164588479867689e+01 5.372316564340757366e-05 nan nan nan
-6.433260861881559833e+01 5.594834231340055320e-05 nan nan nan
-6.341357135283251267e+01 5.489008041090665701e-05 nan nan nan
-6.249453408684943412e+01 5.243636315450223538e-05 nan nan nan
-6.157549682086634846e+01 5.081565955979944313e-05 nan nan nan
-6.065645955488326990e+01 5.201823301939332726e-05 nan nan nan
-5.973742228890019135e+01 5.318358080742298507e-05 nan nan nan
-5.881838502291711279e+01 5.414605019826151532e-05 nan nan nan
-5.789934775693403424e+01 5.672628688974266020e-05 nan nan nan
-5.698031049095094858e+01 6.185889447066218706e-05 nan nan nan
-5.606127322496787713e+01 6.041379833405525460e-05 nan nan nan
-5.514223595898479147e+01 6.321819025584932725e-05 nan nan nan
-5.422319869300171291e+01 6.698133253473775709e-05 nan nan nan
-5.330416142701862725e+01 7.170180152614604287e-05 nan nan nan
-5.238512416103555580e+01 7.263739726301403203e-05 nan nan nan
-5.146608689505247014e+01 7.326378024282708692e-05 nan nan nan
-5.054704962906939159e+01 7.612730200845765536e-05 nan nan nan
-4.962801236308631303e+01 8.066187705938677901e-05 nan nan nan
-4.870897509710323448e+01 9.668886085045253354e-05 nan nan nan
-4.778993783112015592e+01 1.112479096172127701e-04 nan nan nan
-4.687090056513707026e+01 1.146944601036051957e-04 nan nan nan
-4.595186329915399170e+01 1.146517550312751288e-04 nan nan nan
-4.503282603317091315e+01 1.126700105543257684e-04 nan nan nan
-4.411378876718783459e+01 1.112102610887319610e-04 nan nan nan
-4.319475150120475604e+01 1.132907567369142825e-04 nan nan nan
-4.227571423522167038e+01 1.218343931998305775e-04 nan nan nan
-4.135667696923859893e+01 1.346474615594270177e-04 nan nan nan
-4.043763970325551327e+01 1.460631118916610170e-04 nan nan nan
-3.951860243727243471e+01 1.583113783756228353e-04 nan nan nan
-3.859956517128934905e+01 1.765603148387473616e-04 nan nan nan
-3.768052790530627760e+01 1.960132588512223935e-04 nan nan nan
-3.676149063932319905e+01 2.113322180273800063e-04 nan nan nan
-3.584245337334011339e+01 2.313462010652029297e-04 nan nan nan
-3.492341610735704194e+01 2.614262879027595080e-04 nan nan nan
-3.400437884137395628e+01 2.864912105487523071e-04 nan nan nan
-3.308534157539087772e+01 3.172704762312357919e-04 nan nan nan
-3.216630430940779917e+01 3.316909341626250122e-04 nan nan nan
-3.124726704342471706e+01 3.529760621075416741e-04 nan nan nan
-3.032822977744163495e+01 3.523201229650708391e-04 nan nan nan
-2.940919251145855640e+01 3.549359379969547557e-04 nan nan nan
-2.849015524547547429e+01 3.412438110980061680e-04 nan nan nan
-2.757111797949239573e+01 3.139065409040580072e-04 nan nan nan
-2.665208071350931363e+01 3.328862514436657042e-04 nan nan nan
-2.573304344752623507e+01 3.490401239243460510e-04 nan nan nan
-2.481400618154315652e+01 3.641058508181350050e-04 nan nan nan
-2.389496891556007796e+01 3.939875456582933914e-04 nan nan nan
-2.297593164957699585e+01 4.095554384692121964e-04 nan nan nan
-2.205689438359391730e+01 3.947312353549545997e-04 nan nan nan
-2.113785711761083519e+01 3.979536169744379999e-04 nan nan nan
-2.021881985162775663e+01 4.553304394530506018e-04 nan nan nan
-1.929978258564467453e+01 5.062623257373732172e-04 nan nan nan
-1.838074531966159952e+01 5.628943215203672775e-04 nan nan nan
-1.746170805367852097e+01 5.994521656804744324e-04 nan nan nan
-1.654267078769543886e+01 6.454009964234446979e-04 nan nan nan
-1.562363352171235853e+01 6.405915679960523523e-04 nan nan nan
-1.470459625572927820e+01 6.572465742698428356e-04 nan nan nan
-1.378555898974619787e+01 7.259178901650753003e-04 nan nan nan
-1.286652172376311754e+01 7.891002582135091042e-04 nan nan nan
-1.194748445778003898e+01 8.151520582418847081e-04 nan nan nan
-1.102844719179695865e+01 8.811683417445287164e-04 nan nan nan
-1.010940992581387832e+01 1.021325426826880274e-03 nan nan nan
-9.190372659830799762e+00 1.085832980025047126e-03 nan nan nan
-8.271335393847719430e+00 1.136711706747975132e-03 nan nan nan
-7.352298127864639099e+00 1.127280280223432385e-03 nan nan nan
-6.433260861881558768e+00 1.023071648897204595e-03 nan nan nan
-5.514223595898479324e+00 1.087129883569983285e-03 nan nan nan
-4.595186329915399881e+00 1.278313459361838603e-03 nan nan nan
-3.676149063932319550e+00 1.422479293619197463e-03 nan nan nan
-2.757111797949239662e+00 2.509120484879974813e-03 nan nan nan
-1.838074531966159775e+00 2.741264591313167468e-03 nan nan nan
-9.190372659830798874e-01 1.001157207539543487e-01 nan nan nan
0.000000000000000000e+00 3.990601802091189865e-01 nan nan nan
9.190372659830798874e-01 1.097758908381909621e-01 nan nan nan
1.838074531966159775e+00 3.688398723787158096e-03 nan nan nan
2.757111797949239662e+00 2.539603305124773190e-03 nan nan nan
3.676149063932319550e+00 1.737196526021506614e-03 nan nan nan
4.595186329915399881e+00 1.275816952564031923e-03 nan nan nan
5.514223595898479324e+00 1.172574011190882434e-03 1.861438376176925420e-04 9.864301735731898380e-04 8.756510762696520037e-27
6.433260861881558768e+00 1.222273043079611992e-03 1.851761201055410493e-04 1.037096922974071024e-03 8.756510762696520037e-27
7.352298127864639099e+00 1.502943253941398149e-03 1.842084025933895294e-04 1.318734851348008592e-03 8.756510762696520037e-27
8.271335393847719430e+00 1.701924613256013087e-03 1.832406850812380095e-04 1.518683928174775159e-03 8.756510762696520037e-27
9.190372659830799762e+00 1.653264580515775416e-03 1.822729675690864084e-04 1.470991612946689116e-03 8.756510762696520037e-27
1.010940992581387832e+01 1.400324303630664765e-03 1.813052500569344819e-04 1.219019053573730310e-03 8.756510762696520037e-27
1.102844719179695865e+01 1.205850717572532274e-03 1.803375325447818507e-04 1.025513185027750532e-03 8.756510762696520037e-27
1.194748445778003898e+01 1.356078949167058680e-03 1.793698150326281083e-04 1.176709134134430517e-03 8.756510762696520037e-27
1.286652172376311754e+01 1.392148981292939004e-03 1.784020975204727666e-04 1.213746883772466156e-03 8.756510762696520037e-27
1.378555898974619787e+01 1.284375006094559245e-03 1.774343800083153649e-04 1.106940626086243881e-03 8.756510762696520037e-27
1.470459625572927820e+01 1.198215130098766266e-03 1.764666624961554425e-04 1.021748467602610769e-03 8.756510762696520037e-27
1.562363352171235853e+01 1.131977549853331209e-03 1.754989449839924030e-04 9.564786048693388332e-04 8.756510762696520037e-27
1.654267078769543886e+01 1.195892288458579554e-03 1.745312274718255959e-04 1.021361060986753985e-03 8.756510762696520037e-27
1.746170805367852097e+01 1.205661141456761684e-03 1.735635099596543707e-04 1.032097631497107260e-03 8.756510762696520037e-27
1.838074531966159952e+01 1.088581126764644495e-03 1.725957924474779684e-04 9.159853343171665266e-04 8.756510762696520037e-27
1.929978258564467453e+01 9.896850204007372198e-04 1.716280749352955758e-04 8.180569454654416711e-04 8.756510762696520037e-27
2.021881985162775663e+01 1.011992089860109341e-03 1.706603574231062444e-04 8.413317324370030419e-04 8.756510762696520037e-27
2.113785711761083519e+01 9.867661098311171063e-04 1.696926399109090797e-04 8.170734699202079725e-04 8.756510762696520037e-27
2.205689438359391730e+01 9.141060218407113473e-04 1.687249223987030786e-04 7.453810994420082686e-04 8.756510762696520037e-27
2.297593164957699585e+01 9.463773360107152191e-04 1.677572048864870487e-04 7.786201311242281703e-04 8.756510762696520037e-27
2.389496891556007796e+01 1.026190088222442981e-03 1.667894873742596347e-04 8.594006008481833462e-04 8.756510762696520037e-27
2.481400618154315652e+01 1.014741574644654771e-03 1.658217698620194271e-04 8.489198047826353438e-04 8.756510762696520037e-27
2.573304344752623507e+01 9.733480679799551803e-04 1.648540523497649623e-04 8.084940156301901638e-04 8.756510762696520037e-27
2.665208071350931363e+01 9.819069073251235086e-04 1.638863348374947223e-04 8.180205724876287322e-04 8.756510762696520037e-27
2.757111797949239573e+01 9.125757200271136663e-04 1.629186173252071350e-04 7.496571027019065855e-04 8.756510762696520037e-27
2.849015524547547429e+01 9.679534572728305157e-04 1.619508998129006014e-04 8.060025574599298873e-04 8.756510762696520037e-27
2.940919251145855640e+01 1.050256839905358650e-03 1.609831823005734950e-04 8.892736576047851824e-04 8.756510762696520037e-27
3.032822977744163495e+01 1.159225289009592139e-03 1.600154647882241082e-04 9.992098242213680575e-04 8.756510762696520037e-27
3.124726704342471706e+01 1.170084141917528348e-03 1.590477472758506793e-04 1.011036394641677723e-03 8.756510762696520037e-27
3.216630430940779917e+01 1.150481351721479705e-03 1.580800297634513379e-04 9.924013219580283401e-04 8.756510762696520037e-27
3.308534157539087772e+01 1.202198237622751145e-03 1.571123122510242138e-04 1.045085925371727013e-03 8.756510762696520037e-27
3.400437884137395628e+01 1.136585388156622798e-03 1.561445947385674098e-04 9.804407934180553886e-04 8.756510762696520037e-27
3.492341610735704194e+01 1.023599656371500808e-03 1.551768772260789741e-04 8.684227791454217794e-04 8.756510762696520037e-27
3.584245337334011339e+01 9.431138622155559861e-04 1.542091597135569281e-04 7.889047025019990580e-04 8.756510762696520037e-27
3.676149063932319905e+01 9.054817681024458775e-04 1.532414422009992119e-04 7.522403259014466114e-04 8.756510762696520037e-27
3.768052790530627760e+01 8.698302215327576720e-04 1.522737246884037926e-04 7.175564968443539065e-04 8.756510762696520037e-27
3.859956517128934905e+01 7.980424772120306345e-04 1.513060071757684475e-04 6.467364700362621599e-04 8.756510762696520037e-27
3.951860243727243471e+01 7.391848351831603039e-04 1.503382896630909270e-04 5.888465455200694041e-04 8.756510762696520037e-27
4.043763970325551327e+01 7.013398051253613881e-04 1.493705721503687915e-04 5.519692329749926237e-04 8.756510762696520037e-27
4.135667696923859893e+01 6.541806110377740638e-04 1.484028546375996288e-04 5.057777564001744892e-04 8.756510762696520037e-27
4.227571423522167038e+01 6.270706498501904492e-04 1.474351371247808638e-04 4.796355127254096126e-04 8.756510762696520037e-27
4.319475150120475604e+01 6.053219833189268538e-04 1.464674196119097860e-04 4.588545637070170677e-04 8.756510762696520037e-27
4.411378876718783459e+01 6.012706512175516665e-04 1.454997020989836850e-04 4.557709491185680086e-04 8.756510762696520037e-27
4.503282603317091315e+01 6.433585919740465123e-04 1.445319845859997690e-04 4.988266073880467163e-04 8.756510762696520037e-27
4.595186329915399170e+01 6.666253063059985858e-04 1.435642670729551647e-04 5.230610392330434753e-04 8.756510762696520037e-27
4.687090056513707026e+01 7.128686563149693508e-04 1.425965495598467822e-04 5.702721067551225686e-04 8.756510762696520037e-27
4.778993783112015592e+01 6.897637287889203011e-04 1.416288320466715586e-04 5.481348967422487424e-04 8.756510762696520037e-27
4.870897509710323448e+01 6.328777375313029627e-04 1.406611145334263769e-04 4.922166229978765586e-04 8.756510762696520037e-27
4.962801236308631303e+01 5.508046174201663243e-04 1.396933970201081200e-04 4.111112204000582043e-04 8.756510762696520037e-27
5.054704962906939159e+01 5.282742081045471759e-04 1.387256795067135352e-04 3.895485285978336678e-04 8.756510762696520037e-27
5.146608689505247014e+01 5.217771262337186433e-04 1.377579619932392887e-04 3.840191642404793817e-04 8.756510762696520037e-27
5.238512416103555580e+01 5.309466700272777147e-04 1.367902444796820736e-04 3.941564255475956411e-04 8.756510762696520037e-27
5.330416142701862725e+01 5.468590503616601716e-04 1.358225269660385561e-04 4.110365233956215884e-04 8.756510762696520037e-27
5.422319869300171291e+01 5.524500708460599327e-04 1.348548094523052937e-04 4.175952613937546120e-04 8.756510762696520037e-27
5.514223595898479147e+01 5.431795268884980800e-04 1.338870919384788441e-04 4.092924349500192630e-04 8.756510762696520037e-27
5.606127322496787713e+01 5.227427830062059654e-04 1.329193744245557108e-04 3.898234085816502546e-04 8.756510762696520037e-27
5.698031049095094858e+01 5.237440889541995076e-04 1.319516569105323158e-04 3.917924320436671918e-04 8.756510762696520037e-27
5.789934775693403424e+01 5.480956114497200285e-04 1.309839393964049731e-04 4.171116720533150826e-04 8.756510762696520037e-27
5.881838502291711279e+01 5.460127834971177868e-04 1.300162218821699961e-04 4.159965616149477637e-04 8.756510762696520037e-27
5.973742228890019135e+01 5.290467935076129460e-04 1.290485043678236445e-04 3.999982891397893016e-04 8.756510762696520037e-27
6.065645955488326990e+01 5.137788137036207589e-04 1.280807868533621505e-04 3.856980268502586354e-04 8.756510762696520037e-27
6.157549682086634846e+01 5.339954174217061405e-04 1.271130693387816655e-04 4.068823480829244750e-04 8.756510762696520037e-27
6.249453408684943412e+01 5.928301460690816628e-04 1.261453518240782860e-04 4.666847942450034039e-04 8.756510762696520037e-27
6.341357135283251267e+01 6.487402157222715068e-04 1.251776343092480008e-04 5.235625814130235060e-04 8.756510762696520037e-27
6.433260861881559833e+01 6.867862455158929829e-04 1.242099167942867981e-04 5.625763287216062119e-04 8.756510762696520037e-27
6.525164588479867689e+01 6.819678470777975655e-04 1.232421992791905580e-04 5.587256477986070075e-04 8.756510762696520037e-27
6.617068315078175544e+01 6.409810338781133082e-04 1.222744817639551064e-04 5.187065521141581747e-04 8.756510762696520037e-27
6.708972041676483400e+01 5.717462757298970690e-04 1.213067642485761742e-04 4.504395114813209084e-04 8.756510762696520037e-27
6.800875768274791255e+01 5.053695750931352015e-04 1.203390467330495329e-04 3.850305283600856821e-04 8.756510762696520037e-27
