# Energy_meV Original Background Corrected FinalWeight
-1.157986955138680685e+02 1.565964117192641213e-06 nan nan nan
-1.148796582478849757e+02 1.527809814437992724e-06 nan nan nan
-1.139606209819018972e+02 1.470437564901029214e-06 nan nan nan
-1.130415837159188328e+02 1.458593406291972370e-06 nan nan nan
-1.121225464499357543e+02 1.554980938758750547e-06 nan nan nan
-1.112035091839526615e+02 1.811364423971471132e-06 nan nan nan
-1.102844719179695829e+02 2.242634485658887000e-06 nan nan nan
-1.093654346519865044e+02 3.006288498193359318e-06 nan nan nan
-1.084463973860034258e+02 4.016640482395098414e-06 nan nan nan
-1.075273601200203473e+02 5.108316863992714721e-06 nan nan nan
-1.066083228540372545e+02 6.125712284242707708e-06 nan nan nan
-1.056892855880541902e+02 6.266056195015915375e-06 nan nan nan
-1.047702483220711116e+02 5.753829009556489170e-06 nan nan nan
-1.038512110560880330e+02 5.128815263814704154e-06 nan nan nan
-1.029321737901049403e+02 4.549978918727849935e-06 nan nan nan
-1.020131365241218617e+02 3.811342483178353681e-06 nan nan nan
-1.010940992581387832e+02 3.165076404969504960e-06 nan nan nan
-1.001750619921557046e+02 2.568065504365980320e-06 nan nan nan
-9.925602472617262606e+01 2.218021155334296335e-06 nan nan nan
-9.833698746018954751e+01 1.907552319524493918e-06 nan nan nan
-9.741795019420646895e+01 1.719812011057538824e-06 nan nan nan
-9.649891292822339040e+01 1.626002369657190410e-06 nan nan nan
-9.557987566224031184e+01 1.565187322744332772e-06 nan nan nan
-9.466083839625723328e+01 1.517289219664299382e-06 nan nan nan
-9.374180113027414052e+01 1.489765179760598225e-06 nan nan nan
-9.282276386429106196e+01 1.536886874778247608e-06 nan nan nan
-9.190372659830798341e+01 1.608629844112398720e-06 nan nan nan
-9.098468933232491906e+01 1.633429238803197799e-06 nan nan nan
-9.006565206634182630e+01 1.675708302590202972e-06 nan nan nan
-8.914661480035874774e+01 1.680046315956630526e-06 nan nan nan
-8.822757753437566919e+01 1.775605652860838479e-06 nan nan nan
-8.730854026839259063e+01 1.860682100909892007e-06 nan nan nan
-8.638950300240951208e+01 1.984469030440763239e-06 nan nan nan
-8.547046573642641931e+01 2.065618149865259242e-06 nan nan nan
-8.455142847044334076e+01 2.119972314306975937e-06 nan nan nan
-8.363239120446027641e+01 2.234329299865524968e-06 nan nan nan
-8.271335393847719786e+01 2.385254923791918120e-06 nan nan nan
-8.179431667249410509e+01 2.512104703419736446e-06 nan nan nan
-8.087527940651102654e+01 2.745032987488890787e-06 nan nan nan
-7.995624214052794798e+01 2.947709316329570014e-06 nan nan nan
-7.903720487454486943e+01 3.115797979190869414e-06 nan nan nan
-7.811816760856179087e+01 3.308238677986035237e-06 nan nan nan
-7.719913034257869811e+01 3.670425198629335074e-06 nan nan nan
-7.628009307659563376e+01 4.038562765636569928e-06 nan nan nan
-7.536105581061255521e+01 4.461484741804431422e-06 nan nan nan
-7.444201854462947665e+01 5.045012347691865809e-06 nan nan nan
-7.352298127864639810e+01 6.063215696424761616e-06 nan nan nan
-7.260394401266330533e+01 7.121895743471318636e-06 nan nan nan
-7.168490674668022677e+01 8.396362388083299046e-06 nan nan nan
-7.076586948069714822e+01 1.080465146840885327e-05 nan nan nan
-6.984683221471408388e+01 1.456033208616382622e-05 nan nan nan
-6.892779494873099111e+01 2.003096987206466178e-05 nan nan nan
-6.800875768274791255e+01 2.524352622268573865e-05 nan nan nan
-6.708972041676483400e+01 2.968837946127951424e-05 nan nan nan
-6.617068315078175544e+01 3.475383237127639430e-05 nan nan nan
-6.525164588479867689e+01 3.944899925592901127e-05 nan nan nan
-6.433260861881559833e+01 4.061556014838759067e-05 nan nan nan
-6.341357135283251267e+01 3.890311654050033021e-05 nan nan nan
-6.249453408684943412e+01 3.634192410636503489e-05 nan nan nan
-6.157549682086634846e+01 3.522642370421127456e-05 nan nan nan
-6.065645955488326990e+01 3.587800345086478149e-05 nan nan nan
-5.973742228890019135e+01 3.920103191817399534e-05 nan nan nan
-5.881838502291711279e+01 4.125684388464009075e-05 nan nan nan
-5.789934775693403424e+01 4.477829005487260071e-05 nan nan nan
-5.698031049095094858e+01 4.252016335514290215e-05 nan nan nan
-5.606127322496787713e+01 4.068344032163259303e-05 nan nan nan
-5.514223595898479147e+01 4.294683288391014045e-05 nan nan nan
-5.422319869300171291e+01 4.902486404848902484e-05 nan nan nan
-5.330416142701862725e+01 5.073181272236604230e-05 nan nan nan
-5.238512416103555580e+01 5.160000410033917554e-05 nan nan nan
-5.146608689505247014e+01 5.265788491665538177e-05 nan nan nan
-5.054704962906939159e+01 5.210502830490111028e-05 nan nan nan
-4.962801236308631303e+01 5.646815960370549133e-05 nan nan nan
-4.870897509710323448e+01 6.457186824309413601e-05 nan nan nan
-4.778993783112015592e+01 7.289349348376210889e-05 nan nan nan
-4.687090056513707026e+01 7.777791533477704711e-05 nan nan nan
-4.595186329915399170e+01 7.807983749461302970e-05 nan nan nan
-4.503282603317091315e+01 7.831970518801242907e-05 nan nan nan
-4.411378876718783459e+01 7.594984253959267343e-05 nan nan nan
-4.319475150120475604e+01 7.807788200737472023e-05 nan nan nan
-4.227571423522167038e+01 8.588136620063233138e-05 nan nan nan
-4.135667696923859893e+01 9.262747770925487721e-05 nan nan nan
-4.043763970325551327e+01 1.028759005260013231e-04 nan nan nan
-3.951860243727243471e+01 1.087666251149637482e-04 nan nan nan
-3.859956517128934905e+01 1.222042702200946160e-04 nan nan nan
-3.768052790530627760e+01 1.371669441047336079e-04 nan nan nan
-3.676149063932319905e+01 1.536982759888187039e-04 nan nan nan
-3.584245337334011339e+01 1.632017534624879019e-04 nan nan nan
-3.492341610735704194e+01 1.884621729893533370e-04 nan nan nan
-3.400437884137395628e+01 2.134650218163264995e-04 nan nan nan
-3.308534157539087772e+01 2.260308961551411183e-04 nan nan nan
-3.216630430940779917e+01 2.356961183658854266e-04 nan nan nan
-3.124726704342471706e+01 2.617718997450262032e-04 nan nan nan
-3.032822977744163495e+01 2.746531660502109901e-04 nan nan nan
-2.940919251145855640e+01 2.611634894411490339e-04 nan nan nan
-2.849015524547547429e+01 2.454128853510685279e-04 nan nan nan
-2.757111797949239573e+01 2.296267584471112949e-04 nan nan nan
-2.665208071350931363e+01 2.361328383441009895e-04 nan nan nan
-2.573304344752623507e+01 2.536767001758896407e-04 nan nan nan
-2.481400618154315652e+01 2.586184051800204044e-04 nan nan nan
-2.389496891556007796e+01 2.856652165043995829e-04 nan nan nan
-2.297593164957699585e+01 3.114195141612580110e-04 nan nan nan
-2.205689438359391730e+01 3.088624271440081775e-04 nan nan nan
-2.113785711761083519e+01 2.981301616097357596e-04 nan nan nan
-2.021881985162775663e+01 3.221071641859372232e-04 nan nan nan
-1.929978258564467453e+01 4.136818980928196206e-04 nan nan nan
-1.838074531966159952e+01 4.363238697153861518e-04 nan nan nan
-1.746170805367852097e+01 4.137473309420445556e-04 nan nan nan
-1.654267078769543886e+01 4.144318229741851003e-04 nan nan nan
-1.562363352171235853e+01 4.501218774372094740e-04 nan nan nan
-1.470459625572927820e+01 4.898268824669214320e-04 nan nan nan
-1.378555898974619787e+01 5.603124525995619798e-04 nan nan nan
-1.286652172376311754e+01 6.462502930822803561e-04 nan nan nan
-1.194748445778003898e+01 6.992488662569016841e-04 nan nan nan
-1.102844719179695865e+01 6.502774925685063769e-04 nan nan nan
-1.010940992581387832e+01 5.916393459651392728e-04 nan nan nan
-9.190372659830799762e+00 6.313188865068938968e-04 nan nan nan
-8.271335393847719430e+00 7.434861024203267936e-04 nan nan nan
-7.352298127864639099e+00 7.227325499100129436e-04 nan nan nan
-6.433260861881558768e+00 7.111712880942437989e-04 nan nan nan
-5.514223595898479324e+00 6.688228966292344155e-04 nan nan nan
-4.595186329915399881e+00 1.032556315326054342e-03 nan nan nan
-3.676149063932319550e+00 1.957588676304821296e-03 nan nan nan
-2.757111797949239662e+00 2.713790607860614053e-03 nan nan nan
-1.838074531966159775e+00 4.555266291669742701e-03 nan nan nan
-9.190372659830798874e-01 1.270859510348541777e-01 nan nan nan
0.000000000000000000e+00 5.072796462326586431e-01 nan nan nan
9.190372659830798874e-01 1.352378062538225623e-01 nan nan nan
1.838074531966159775e+00 3.105438716836956842e-03 nan nan nan
2.757111797949239662e+00 2.417601786808133094e-03 nan nan nan
3.676149063932319550e+00 1.271229092446681192e-03 nan nan nan
4.595186329915399881e+00 7.206370588763076840e-04 nan nan nan
5.514223595898479324e+00 6.795942676829119138e-04 1.084134261429248419e-04 5.711808415399871261e-04 8.756510762696520037e-27
6.433260861881558768e+00 8.777037514357001989e-04 1.077956345669924383e-04 7.699081168687077741e-04 8.756510762696520037e-27
7.352298127864639099e+00 1.107963059035135507e-03 1.071778429910600754e-04 1.000785216044075337e-03 8.756510762696520037e-27
8.271335393847719430e+00 1.131452982250955291e-03 1.065600514151277803e-04 1.024892930835827592e-03 8.756510762696520037e-27
9.190372659830799762e+00 1.030963848981552135e-03 1.059422598391954716e-04 9.250215891423566907e-04 8.756510762696520037e-27
1.010940992581387832e+01 1.041003665396707332e-03 1.053244682632630273e-04 9.356791971334443587e-04 8.756510762696520037e-27
1.102844719179695865e+01 1.016267249108631461e-03 1.047066766873302579e-04 9.115605724213011758e-04 8.756510762696520037e-27
1.194748445778003898e+01 9.890309480039129013e-04 1.040888851113969463e-04 8.849420628925159550e-04 8.756510762696520037e-27
1.286652172376311754e+01 9.455996722005205989e-04 1.034710935354628215e-04 8.421285786650577502e-04 8.756510762696520037e-27
1.378555898974619787e+01 9.745133109423295952e-04 1.028533019595276532e-04 8.716600089828019284e-04 8.756510762696520037e-27
1.470459625572927820e+01 9.403689000327115736e-04 1.022355103835911433e-04 8.381333896491203897e-04 8.756510762696520037e-27
1.562363352171235853e+01 8.647644147034517711e-04 1.016177188076529257e-04 7.631466958957988048e-04 8.756510762696520037e-27
1.654267078769543886e+01 8.809960917056642140e-04 1.009999272317126210e-04 7.799961644739516337e-04 8.756510762696520037e-27
1.746170805367852097e+01 8.789424988592639716e-04 1.003821356557697819e-04 7.785603632034941626e-04 8.756510762696520037e-27
1.838074531966159952e+01 8.798637120733106233e-04 9.976434407982397493e-05 7.800993679934866212e-04 8.756510762696520037e-27
1.929978258564467453e+01 7.953845604715030840e-04 9.914655250387476623e-05 6.962380079676283584e-04 8.756510762696520037e-27
2.021881985162775663e+01 7.439538334596292176e-04 9.852876092792168150e-05 6.454250725317075632e-04 8.756510762696520037e-27
2.113785711761083519e+01 7.159161533346002602e-04 9.791096935196416510e-05 6.180051839826361222e-04 8.756510762696520037e-27
2.205689438359391730e+01 6.942044036799477824e-04 9.729317777600159361e-05 5.969112259039461481e-04 8.756510762696520037e-27
2.297593164957699585e+01 7.313889863895065577e-04 9.667538620003328939e-05 6.347136001894732819e-04 8.756510762696520037e-27
2.389496891556007796e+01 7.173813331067364300e-04 9.605759462405850707e-05 6.213237384826779093e-04 8.756510762696520037e-27
2.481400618154315652e+01 7.621821444319110128e-04 9.543980304807644704e-05 6.667423413838345116e-04 8.756510762696520037e-27
2.573304344752623507e+01 7.304964928989162018e-04 9.482201147208628260e-05 6.356744814268299598e-04 8.756510762696520037e-27
2.665208071350931363e+01 6.582909138314919917e-04 9.420421989608713284e-05 5.640866939354048995e-04 8.756510762696520037e-27
2.757111797949239573e+01 6.549328027943879292e-04 9.358642832007808973e-05 5.613463744743098531e-04 8.756510762696520037e-27
2.849015524547547429e+01 7.134726442473463773e-04 9.296863674405820459e-05 6.205040075032881592e-04 8.756510762696520037e-27
2.940919251145855640e+01 7.601308087985521409e-04 9.235084516802651521e-05 6.677799636305255986e-04 8.756510762696520037e-27
3.032822977744163495e+01 8.310005287523221243e-04 9.173305359198205935e-05 7.392674751603400514e-04 8.756510762696520037e-27
3.124726704342471706e+01 8.685233248519149589e-04 9.111526201592377991e-05 7.774080628359912332e-04 8.756510762696520037e-27
3.216630430940779917e+01 8.253466232492815248e-04 9.049747043985064689e-05 7.348491528094308915e-04 8.756510762696520037e-27
3.308534157539087772e+01 7.846724592415985642e-04 8.987967886376158966e-05 6.947927803778369609e-04 8.756510762696520037e-27
3.400437884137395628e+01 7.590920516498927528e-04 8.926188728765551046e-05 6.698301643622372016e-04 8.756510762696520037e-27
3.492341610735704194e+01 7.268613990145027324e-04 8.864409571153128442e-05 6.382173033029714480e-04 8.756510762696520037e-27
3.584245337334011339e+01 6.909315173603080120e-04 8.802630413538780024e-05 6.029052132249201846e-04 8.756510762696520037e-27
3.676149063932319905e+01 6.495424943465010403e-04 8.740851255922387885e-05 5.621339817872771615e-04 8.756510762696520037e-27
3.768052790530627760e+01 6.514191669645951225e-04 8.679072098303828697e-05 5.646284459815568762e-04 8.756510762696520037e-27
3.859956517128934905e+01 6.068752468612958291e-04 8.617292940682973711e-05 5.207023174544660920e-04 8.756510762696520037e-27
3.951860243727243471e+01 5.411842781666987689e-04 8.555513783059691467e-05 4.556291403361018271e-04 8.756510762696520037e-27
4.043763970325551327e+01 4.745920776292193765e-04 8.493734625433845085e-05 3.896547313748809256e-04 8.756510762696520037e-27
4.135667696923859893e+01 4.555714694869030684e-04 8.431955467805288197e-05 3.712519148088501593e-04 8.756510762696520037e-27
4.227571423522167038e+01 4.401339285796889941e-04 8.370176310173871727e-05 3.564321654779503039e-04 8.756510762696520037e-27
4.319475150120475604e+01 4.297072106001144799e-04 8.308397152539442529e-05 3.466232390747200410e-04 8.756510762696520037e-27
4.411378876718783459e+01 4.245228165237405877e-04 8.246617994901844751e-05 3.420566365747221673e-04 8.756510762696520037e-27
4.503282603317091315e+01 4.256151263637291695e-04 8.184838837260915761e-05 3.437667379911199983e-04 8.756510762696520037e-27
4.595186329915399170e+01 4.617148440866210789e-04 8.123059679616491575e-05 3.804842472904561767e-04 8.756510762696520037e-27
4.687090056513707026e+01 5.124045372898348516e-04 8.061280521968396009e-05 4.317917320701508644e-04 8.756510762696520037e-27
4.778993783112015592e+01 5.121463862128700605e-04 7.999501364316451526e-05 4.321513725697055316e-04 8.756510762696520037e-27
4.870897509710323448e+01 4.365432267797873973e-04 7.937722206660479231e-05 3.571660047131826050e-04 8.756510762696520037e-27
4.962801236308631303e+01 3.903156058227994440e-04 7.875943049000297522e-05 3.115561753327964552e-04 8.756510762696520037e-27
5.054704962906939159e+01 3.688703280296227625e-04 7.814163891335720728e-05 2.907286891162655417e-04 8.756510762696520037e-27
5.146608689505247014e+01 3.675075550521413373e-04 7.752384733666560469e-05 2.899837077154757462e-04 8.756510762696520037e-27
5.238512416103555580e+01 3.684567145729511278e-04 7.690605575992625655e-05 2.915506588130248712e-04 8.756510762696520037e-27
5.330416142701862725e+01 3.819927833531014589e-04 7.628826418313725195e-05 3.057045191699641934e-04 8.756510762696520037e-27
5.422319869300171291e+01 3.927354601310355004e-04 7.567047260629665287e-05 3.170649875247388339e-04 8.756510762696520037e-27
5.514223595898479147e+01 3.788849967291667720e-04 7.505268102940248066e-05 3.038323156997642643e-04 8.756510762696520037e-27
5.606127322496787713e+01 3.800173813764491019e-04 7.443488945245275664e-05 3.055824919239963182e-04 8.756510762696520037e-27
5.698031049095094858e+01 3.869741613332546427e-04 7.381709787544544793e-05 3.131570634578092083e-04 8.756510762696520037e-27
5.789934775693403424e+01 3.988936135066798567e-04 7.319930629837846745e-05 3.256943072083014028e-04 8.756510762696520037e-27
5.881838502291711279e+01 3.940175833101979192e-04 7.258151472124968744e-05 3.214360685889482453e-04 8.756510762696520037e-27
5.973742228890019135e+01 3.681278358742830323e-04 7.196372314405695306e-05 2.961641127302261063e-04 8.756510762696520037e-27
6.065645955488326990e+01 3.516534833697949848e-04 7.134593156679809589e-05 2.803075518029968889e-04 8.756510762696520037e-27
6.157549682086634846e+01 3.658459254992071702e-04 7.072813998947094754e-05 2.951177855097362091e-04 8.756510762696520037e-27
6.249453408684943412e+01 4.096361444426141257e-04 7.011034841207325829e-05 3.395257960305408810e-04 8.756510762696520037e-27
6.341357135283251267e+01 4.565114319108941961e-04 6.949255683460276486e-05 3.870188750762914177e-04 8.756510762696520037e-27
6.433260861881559833e+01 4.669056992661011754e-04 6.887476525705717688e-05 3.980309340090439985e-04 8.756510762696520037e-27
6.525164588479867689e+01 4.649654721816875937e-04 6.825697367943416331e-05 3.967084985022534304e-04 8.756510762696520037e-27
6.617068315078175544e+01 4.340627773054463873e-04 6.763918210173135246e-05 3.664235952037150348e-04 8.756510762696520037e-27
6.708972041676483400e+01 3.997243377346651146e-04 6.702139052394631843e-05 3.327029472107188098e-04 8.756510762696520037e-27
6.800875768274791255e+01 3.488907576743166539e-04 6.640359894607667597e-05 2.824871587282399643e-04 8.756510762696520037e-27
