# Energy_meV Original Background Corrected FinalWeight
-2.251641301658545729e+02 1.330534302250630524e-09 nan nan nan
-2.242450928998715085e+02 1.508326364159300714e-09 nan nan nan
-2.233260556338884157e+02 1.514350421749798074e-09 nan nan nan
-2.224070183679053230e+02 1.534867464747743076e-09 nan nan nan
-2.214879811019222302e+02 1.617785553026932292e-09 nan nan nan
-2.205689438359391659e+02 1.769941535443957662e-09 nan nan nan
-2.196499065699561015e+02 1.829648518679532305e-09 nan nan nan
-2.187308693039730088e+02 1.902566301524817334e-09 nan nan nan
-2.178118320379899444e+02 1.884312276921526068e-09 nan nan nan
-2.168927947720068516e+02 1.923070497972240154e-09 nan nan nan
-2.159737575060237873e+02 1.982766233165233215e-09 nan nan nan
-2.150547202400406945e+02 2.064764103706853864e-09 nan nan nan
-2.141356829740576018e+02 2.356708378291327794e-09 nan nan nan
-2.132166457080745090e+02 2.351630604048340474e-09 nan nan nan
-2.122976084420914447e+02 2.340984354969356245e-09 nan nan nan
-2.113785711761083803e+02 2.489564995788707050e-09 nan nan nan
-2.104595339101252875e+02 2.721894380675503054e-09 nan nan nan
-2.095404966441422232e+02 2.855194719580630469e-09 nan nan nan
-2.086214593781591304e+02 2.861360696920363098e-09 nan nan nan
-2.077024221121760661e+02 3.101914227337704431e-09 nan nan nan
-2.067833848461929733e+02 3.120682082500237549e-09 nan nan nan
-2.058643475802098806e+02 3.002572789777446770e-09 nan nan nan
-2.049453103142268162e+02 3.127134256543000967e-09 nan nan nan
-2.040262730482437235e+02 3.254820138196548092e-09 nan nan nan
-2.031072357822606591e+02 3.387040523591801606e-09 nan nan nan
-2.021881985162775663e+02 3.512198208876953858e-09 nan nan nan
-2.012691612502945020e+02 3.526678312222621676e-09 nan nan nan
-2.003501239843114092e+02 3.631490840098250298e-09 nan nan nan
-1.994310867183283449e+02 3.945899836848200228e-09 nan nan nan
-1.985120494523452521e+02 4.208136343513711185e-09 nan nan nan
-1.975930121863621878e+02 4.150246979950842727e-09 nan nan nan
-1.966739749203790950e+02 4.182514028330768784e-09 nan nan nan
-1.957549376543960022e+02 4.370877983978994556e-09 nan nan nan
-1.948359003884129379e+02 4.483664080118554608e-09 nan nan nan
-1.939168631224298451e+02 4.599453140947054181e-09 nan nan nan
-1.929978258564467808e+02 4.900351325101723309e-09 nan nan nan
-1.920787885904636880e+02 5.553745525962287328e-09 nan nan nan
-1.911597513244806237e+02 5.446190343394503616e-09 nan nan nan
-1.902407140584975593e+02 5.626300746289240610e-09 nan nan nan
-1.893216767925144666e+02 5.709921597303110954e-09 nan nan nan
-1.884026395265313738e+02 5.657633770836246177e-09 nan nan nan
-1.874836022605482810e+02 6.414734258940743308e-09 nan nan nan
-1.865645649945652167e+02 6.802660239491135023e-09 nan nan nan
-1.856455277285821239e+02 6.918568081668703454e-09 nan nan nan
-1.847264904625990596e+02 7.451907906469642529e-09 nan nan nan
-1.838074531966159668e+02 7.661624015208251876e-09 nan nan nan
-1.828884159306329025e+02 7.709812716233160517e-09 nan nan nan
-1.819693786646498381e+02 7.928517206290841914e-09 nan nan nan
-1.810503413986667454e+02 8.305708747199340845e-09 nan nan nan
-1.801313041326836526e+02 9.072655932951296304e-09 nan nan nan
-1.792122668667005598e+02 9.435105622725470816e-09 nan nan nan
-1.782932296007174955e+02 9.928869870131067906e-09 nan nan nan
-1.773741923347344027e+02 1.067118637214128150e-08 nan nan nan
-1.764551550687513384e+02 1.079262522421841473e-08 nan nan nan
-1.755361178027682740e+02 1.148908305245575400e-08 nan nan nan
-1.746170805367851813e+02 1.173837718445686279e-08 nan nan nan
-1.736980432708021169e+02 1.283482430650259818e-08 nan nan nan
-1.727790060048190242e+02 1.363415673906253920e-08 nan nan nan
-1.718599687388359314e+02 1.464874192215527812e-08 nan nan nan
-1.709409314728528386e+02 1.583899956218226221e-08 nan nan nan
-1.700218942068697743e+02 1.650223274628926947e-08 nan nan nan
-1.691028569408866815e+02 1.705225912125864197e-08 nan nan nan
-1.681838196749036172e+02 1.802397808049280253e-08 nan nan nan
-1.672647824089205528e+02 1.886943120547512525e-08 nan nan nan
-1.663457451429374601e+02 1.922511689281642042e-08 nan nan nan
-1.654267078769543957e+02 2.071924975102241292e-08 nan nan nan
-1.645076706109713029e+02 2.220420137038343958e-08 nan nan nan
-1.635886333449882102e+02 2.185381632758008199e-08 nan nan nan
-1.626695960790051174e+02 2.387828974144040387e-08 nan nan nan
-1.617505588130220531e+02 2.547706032243838399e-08 nan nan nan
-1.608315215470389887e+02 2.639703210858897368e-08 nan nan nan
-1.599124842810558960e+02 2.781118327734852636e-08 nan nan nan
-1.589934470150728316e+02 3.012443696818657669e-08 nan nan nan
-1.580744097490897389e+02 3.150458100847448389e-08 nan nan nan
-1.571553724831066745e+02 3.287906172693979781e-08 nan nan nan
-1.562363352171235817e+02 3.453798358338703299e-08 nan nan nan
-1.553172979511404890e+02 3.651649405425916327e-08 nan nan nan
-1.543982606851573962e+02 3.923356130849897631e-08 nan nan nan
-1.534792234191743319e+02 4.130392406400066408e-08 nan nan nan
-1.525601861531912675e+02 4.257469459919571673e-08 nan nan nan
-1.516411488872081748e+02 4.502059594498451544e-08 nan nan nan
-1.507221116212251104e+02 4.951329974055355455e-08 nan nan nan
-1.498030743552420176e+02 5.255871078840734972e-08 nan nan nan
-1.488840370892589533e+02 5.562159606496709317e-08 nan nan nan
-1.479649998232758605e+02 5.897443528993033071e-08 nan nan nan
-1.470459625572927962e+02 6.294103142886333028e-08 nan nan nan
-1.461269252913097034e+02 6.699939818667893235e-08 nan nan nan
-1.452078880253266107e+02 6.996102200175202213e-08 nan nan nan
-1.442888507593435463e+02 7.371419000148698804e-08 nan nan nan
-1.433698134933604535e+02 7.708940843969434696e-08 nan nan nan
-1.424507762273773892e+02 8.151464871351807462e-08 nan nan nan
-1.415317389613942964e+02 8.715458008226193436e-08 nan nan nan
-1.406127016954112321e+02 9.390059962688204606e-08 nan nan nan
-1.396936644294281678e+02 1.005325087525039046e-07 nan nan nan
-1.387746271634450750e+02 1.096909059117209846e-07 nan nan nan
-1.378555898974619822e+02 1.190467130745099398e-07 nan nan nan
-1.369365526314788895e+02 1.250538147675278834e-07 nan nan nan
-1.360175153654958251e+02 1.338273672178898875e-07 nan nan nan
-1.350984780995127323e+02 1.479743756220096807e-07 nan nan nan
-1.341794408335296680e+02 1.601183255790483913e-07 nan nan nan
-1.332604035675465752e+02 1.778233635229650074e-07 nan nan nan
-1.323413663015635109e+02 1.984119697342117952e-07 nan nan nan
-1.314223290355804181e+02 2.314125775782000785e-07 nan nan nan
-1.305032917695973538e+02 2.724091806645123609e-07 nan nan nan
-1.295842545036142610e+02 3.288506859112660827e-07 nan nan nan
-1.286652172376311967e+02 4.333582609597178152e-07 nan nan nan
-1.277461799716481039e+02 5.713086365580850484e-07 nan nan nan
-1.268271427056650253e+02 7.142293689296016073e-07 nan nan nan
-1.259081054396819468e+02 9.003981593708286765e-07 nan nan nan
-1.249890681736988682e+02 9.719827105880887641e-07 nan nan nan
-1.240700309077157897e+02 1.018607848091737231e-06 nan nan nan
-1.231509936417326969e+02 1.095450118592824844e-06 nan nan nan
-1.222319563757496184e+02 1.221888525282364244e-06 nan nan nan
-1.213129191097665398e+02 1.266292888824444365e-06 nan nan nan
-1.203938818437834755e+02 1.227906902616996772e-06 nan nan nan
-1.194748445778003827e+02 1.186886921603380648e-06 nan nan nan
-1.185558073118173041e+02 1.213583325241382456e-06 nan nan nan
-1.176367700458342256e+02 1.203412742037245992e-06 nan nan nan
-1.167177327798511470e+02 1.259400629931312957e-06 nan nan nan
-1.157986955138680685e+02 1.256830363562675416e-06 nan nan nan
-1.148796582478849757e+02 1.258038074020898112e-06 nan nan nan
-1.139606209819018972e+02 1.255289293816153609e-06 nan nan nan
-1.130415837159188328e+02 1.311694902742660498e-06 nan nan nan
-1.121225464499357543e+02 1.361895488728245447e-06 nan nan nan
-1.112035091839526615e+02 1.522289051660748386e-06 nan nan nan
-1.102844719179695829e+02 1.861716439319169132e-06 nan nan nan
-1.093654346519865044e+02 2.421100278882838668e-06 nan nan nan
-1.084463973860034258e+02 3.379979967065984397e-06 nan nan nan
-1.075273601200203473e+02 4.317569886651878454e-06 nan nan nan
-1.066083228540372545e+02 4.764156130650962558e-06 nan nan nan
-1.056892855880541902e+02 5.059736509182623061e-06 nan nan nan
-1.047702483220711116e+02 4.739580872979799830e-06 nan nan nan
-1.038512110560880330e+02 4.360326192305543981e-06 nan nan nan
-1.029321737901049403e+02 3.797825449242582371e-06 nan nan nan
-1.020131365241218617e+02 3.194117663117464686e-06 nan nan nan
-1.010940992581387832e+02 2.735436100289967518e-06 nan nan nan
-1.001750619921557046e+02 2.278854772793233809e-06 nan nan nan
-9.925602472617262606e+01 1.908767825151272789e-06 nan nan nan
-9.833698746018954751e+01 1.658961034084742489e-06 nan nan nan
-9.741795019420646895e+01 1.522701967706561941e-06 nan nan nan
-9.649891292822339040e+01 1.445770636044958166e-06 nan nan nan
-9.557987566224031184e+01 1.373489948602885887e-06 nan nan nan
-9.466083839625723328e+01 1.366905606184439728e-06 nan nan nan
-9.374180113027414052e+01 1.387038504367280617e-06 nan nan nan
-9.282276386429106196e+01 1.390030654934222975e-06 nan nan nan
-9.190372659830798341e+01 1.405174247690711299e-06 nan nan nan
-9.098468933232491906e+01 1.446933929906422886e-06 nan nan nan
-9.006565206634182630e+01 1.489412447415852126e-06 nan nan nan
-8.914661480035874774e+01 1.549976955697135358e-06 nan nan nan
-8.822757753437566919e+01 1.636607031773828461e-06 nan nan nan
-8.730854026839259063e+01 1.732403274815378207e-06 nan nan nan
-8.638950300240951208e+01 1.791025330768080018e-06 nan nan nan
-8.547046573642641931e+01 1.846468596328139749e-06 nan nan nan
-8.455142847044334076e+01 1.970717475600940236e-06 nan nan nan
-8.363239120446027641e+01 2.026429497580410636e-06 nan nan nan
-8.271335393847719786e+01 2.167602280478106920e-06 nan nan nan
-8.179431667249410509e+01 2.328843386407718133e-06 nan nan nan
-8.087527940651102654e+01 2.500883469099625602e-06 nan nan nan
-7.995624214052794798e+01 2.616855274204244688e-06 nan nan nan
-7.903720487454486943e+01 2.760724404688126709e-06 nan nan nan
-7.811816760856179087e+01 3.048093312884417563e-06 nan nan nan
-7.719913034257869811e+01 3.371206916256065372e-06 nan nan nan
-7.628009307659563376e+01 3.657790142044054155e-06 nan nan nan
-7.536105581061255521e+01 3.888749496719528769e-06 nan nan nan
-7.444201854462947665e+01 4.399289517387362086e-06 nan nan nan
-7.352298127864639810e+01 5.228963882334483456e-06 nan nan nan
-7.260394401266330533e+01 6.097844119945088804e-06 nan nan nan
-7.168490674668022677e+01 7.441196185651692789e-06 nan nan nan
-7.076586948069714822e+01 9.743220602009763044e-06 nan nan nan
-6.984683221471408388e+01 1.315511289985541258e-05 nan nan nan
-6.892779494873099111e+01 1.738493324708842536e-05 nan nan nan
-6.800875768274791255e+01 2.194441924796182916e-05 nan nan nan
-6.708972041676483400e+01 2.692102231166597836e-05 nan nan nan
-6.617068315078175544e+01 3.269172428346302803e-05 nan nan nan
-6.525164588479867689e+01 3.443702605154949707e-05 nan nan nan
-6.433260861881559833e+01 3.464843579139729665e-05 nan nan nan
-6.341357135283251267e+01 3.559587139576649164e-05 nan nan nan
-6.249453408684943412e+01 3.456676606320827121e-05 nan nan nan
-6.157549682086634846e+01 3.242072728805720964e-05 nan nan nan
-6.065645955488326990e+01 3.158907173846002640e-05 nan nan nan
-5.973742228890019135e+01 3.461456222759152720e-05 nan nan nan
-5.881838502291711279e+01 3.700885057813101559e-05 nan nan nan
-5.789934775693403424e+01 3.792590944028507663e-05 nan nan nan
-5.698031049095094858e+01 3.878950684055698899e-05 nan nan nan
-5.606127322496787713e+01 3.913670091754413807e-05 nan nan nan
-5.514223595898479147e+01 4.118120660161185364e-05 nan nan nan
-5.422319869300171291e+01 4.186800415630633442e-05 nan nan nan
-5.330416142701862725e+01 4.504242506317321067e-05 nan nan nan
-5.238512416103555580e+01 4.575643106740734882e-05 nan nan nan
-5.146608689505247014e+01 4.343478514354772243e-05 nan nan nan
-5.054704962906939159e+01 4.466880095157730603e-05 nan nan nan
-4.962801236308631303e+01 5.214324102265699759e-05 nan nan nan
-4.870897509710323448e+01 6.147840393670240189e-05 nan nan nan
-4.778993783112015592e+01 7.004787878707253231e-05 nan nan nan
-4.687090056513707026e+01 7.563970954791300431e-05 nan nan nan
-4.595186329915399170e+01 7.415602462054445357e-05 nan nan nan
-4.503282603317091315e+01 6.826234213602780626e-05 nan nan nan
-4.411378876718783459e+01 6.801815242322605730e-05 nan nan nan
-4.319475150120475604e+01 7.130502161770420452e-05 nan nan nan
-4.227571423522167038e+01 7.797582734951215397e-05 nan nan nan
-4.135667696923859893e+01 8.622983280833182202e-05 nan nan nan
-4.043763970325551327e+01 8.846146469739738904e-05 nan nan nan
-3.951860243727243471e+01 1.050239663691613154e-04 nan nan nan
-3.859956517128934905e+01 1.139414776678023515e-04 nan nan nan
-3.768052790530627760e+01 1.304521381730500455e-04 nan nan nan
-3.676149063932319905e+01 1.456325411166672120e-04 nan nan nan
-3.584245337334011339e+01 1.524173718282047696e-04 nan nan nan
-3.492341610735704194e+01 1.732921160223576220e-04 nan nan nan
-3.400437884137395628e+01 1.917978166694599834e-04 nan nan nan
-3.308534157539087772e+01 2.007797708508949122e-04 nan nan nan
-3.216630430940779917e+01 2.093420737337512848e-04 nan nan nan
-3.124726704342471706e+01 2.111360930888106187e-04 nan nan nan
-3.032822977744163495e+01 2.225503502845274466e-04 nan nan nan
-2.940919251145855640e+01 2.314837843561928354e-04 nan nan nan
-2.849015524547547429e+01 2.205029397156679078e-04 nan nan nan
-2.757111797949239573e+01 2.051675005491994971e-04 nan nan nan
-2.665208071350931363e+01 2.103703393804036968e-04 nan nan nan
-2.573304344752623507e+01 2.261901035246376482e-04 nan nan nan
-2.481400618154315652e+01 2.477921548523392189e-04 nan nan nan
-2.389496891556007796e+01 2.631812336755991340e-04 nan nan nan
-2.297593164957699585e+01 2.848922739341935482e-04 nan nan nan
-2.205689438359391730e+01 2.467824016658606433e-04 nan nan nan
-2.113785711761083519e+01 2.441217916001435105e-04 nan nan nan
-2.021881985162775663e+01 2.892569951250257817e-04 nan nan nan
-1.929978258564467453e+01 3.506941391826456336e-04 nan nan nan
-1.838074531966159952e+01 4.028591845974340588e-04 nan nan nan
-1.746170805367852097e+01 4.106391989661568875e-04 nan nan nan
-1.654267078769543886e+01 4.209659694751740548e-04 nan nan nan
-1.562363352171235853e+01 4.168370783117992997e-04 nan nan nan
-1.470459625572927820e+01 4.188813405569041456e-04 nan nan nan
-1.378555898974619787e+01 4.410324480537211882e-04 nan nan nan
-1.286652172376311754e+01 5.410557729787757435e-04 nan nan nan
-1.194748445778003898e+01 5.725304723360289273e-04 nan nan nan
-1.102844719179695865e+01 5.733473713341112306e-04 nan nan nan
-1.010940992581387832e+01 5.455147606073971426e-04 nan nan nan
-9.190372659830799762e+00 6.983930845046247126e-04 nan nan nan
-8.271335393847719430e+00 6.937620418712680658e-04 nan nan nan
-7.352298127864639099e+00 6.423858122715356061e-04 nan nan nan
-6.433260861881558768e+00 5.755333304183386659e-04 nan nan nan
-5.514223595898479324e+00 6.915522655683131173e-04 nan nan nan
-4.595186329915399881e+00 5.363850114582573115e-04 nan nan nan
-3.676149063932319550e+00 8.350240249464192452e-04 nan nan nan
-2.757111797949239662e+00 1.341289722308553747e-03 nan nan nan
-1.838074531966159775e+00 2.270499653680767976e-03 nan nan nan
-9.190372659830798874e-01 1.317461783579236267e-01 nan nan nan
0.000000000000000000e+00 5.296783667605777790e-01 nan nan nan
9.190372659830798874e-01 1.397264895177917909e-01 nan nan nan
1.838074531966159775e+00 3.236937107163860312e-03 nan nan nan
2.757111797949239662e+00 1.692516032625196627e-03 nan nan nan
3.676149063932319550e+00 8.347761677199434750e-04 nan nan nan
4.595186329915399881e+00 6.160925136371270218e-04 nan nan nan
5.514223595898479324e+00 6.030335948241541226e-04 1.109359559688969732e-04 4.920976388552571494e-04 8.756510762696520037e-27
6.433260861881558768e+00 8.160708771711479032e-04 1.102557344682274552e-04 7.058151427029204887e-04 8.756510762696520037e-27
7.352298127864639099e+00 9.699812897959950034e-04 1.095755129675579507e-04 8.604057768284370392e-04 8.756510762696520037e-27
8.271335393847719430e+00 9.657048298377760324e-04 1.088952914668884868e-04 8.568095383708875185e-04 8.756510762696520037e-27
9.190372659830799762e+00 8.687292498231876867e-04 1.082150699662189688e-04 7.605141798569687315e-04 8.756510762696520037e-27
1.010940992581387832e+01 8.339408788457543372e-04 1.075348484655492745e-04 7.264060303802050492e-04 8.756510762696520037e-27
1.102844719179695865e+01 8.714505047833189444e-04 1.068546269648792008e-04 7.645958778184397571e-04 8.756510762696520037e-27
1.194748445778003898e+01 9.148366816040407129e-04 1.061744054642084901e-04 8.086622761398322770e-04 8.756510762696520037e-27
1.286652172376311754e+01 8.953353358098136913e-04 1.054941839635368308e-04 7.898411518462768741e-04 8.756510762696520037e-27
1.378555898974619787e+01 8.470376531719744353e-04 1.048139624628639110e-04 7.422236907091105378e-04 8.756510762696520037e-27
1.470459625572927820e+01 8.202393319271782937e-04 1.041337409621894599e-04 7.161055909649888338e-04 8.756510762696520037e-27
1.562363352171235853e+01 7.632380624058478094e-04 1.034535194615131113e-04 6.597845429443347388e-04 8.756510762696520037e-27
1.654267078769543886e+01 7.773621364099499338e-04 1.027732979608344724e-04 6.745888384491154207e-04 8.756510762696520037e-27
1.746170805367852097e+01 8.278758419211371339e-04 1.020930764601530824e-04 7.257827654609839974e-04 8.756510762696520037e-27
1.838074531966159952e+01 7.482314506861723275e-04 1.014128549594684668e-04 6.468185957267038200e-04 8.756510762696520037e-27
1.929978258564467453e+01 7.574371179324779300e-04 1.007326334587801107e-04 6.567044844736978464e-04 8.756510762696520037e-27
2.021881985162775663e+01 6.700912002248751373e-04 1.000524119580874856e-04 5.700387882667877059e-04 8.756510762696520037e-27
2.113785711761083519e+01 5.477774060754800420e-04 9.937219045739000868e-05 4.484052156180900334e-04 8.756510762696520037e-27
2.205689438359391730e+01 5.424863768632116542e-04 9.869196895668702943e-05 4.437944079065245977e-04 8.756510762696520037e-27
2.297593164957699585e+01 6.096681017010958459e-04 9.801174745597782958e-05 5.116563542451180299e-04 8.756510762696520037e-27
2.389496891556007796e+01 6.832196287352155758e-04 9.733152595526160951e-05 5.858881027799539391e-04 8.756510762696520037e-27
2.481400618154315652e+01 6.656542196652068212e-04 9.665130445453754254e-05 5.690029152106692786e-04 8.756510762696520037e-27
2.573304344752623507e+01 6.411364496689014479e-04 9.597108295380474773e-05 5.451653667150966730e-04 8.756510762696520037e-27
2.665208071350931363e+01 6.209632086448818459e-04 9.529086145306237129e-05 5.256723471918194881e-04 8.756510762696520037e-27
2.757111797949239573e+01 6.261591870162061708e-04 9.461063995230946453e-05 5.315485470638967470e-04 8.756510762696520037e-27
2.849015524547547429e+01 6.825571460480926505e-04 9.393041845154502458e-05 5.886267275965476531e-04 8.756510762696520037e-27
2.940919251145855640e+01 7.237393117403662047e-04 9.325019695076808919e-05 6.304891147895981020e-04 8.756510762696520037e-27
3.032822977744163495e+01 7.443619539083676847e-04 9.256997544997762838e-05 6.517919784583900292e-04 8.756510762696520037e-27
3.124726704342471706e+01 7.172624661341843975e-04 9.188975394917259861e-05 6.253727121850118260e-04 8.756510762696520037e-27
3.216630430940779917e+01 7.349799207498973041e-04 9.120953244835191566e-05 6.437703883015454291e-04 8.756510762696520037e-27
3.308534157539087772e+01 7.554129698086738077e-04 9.052931094751452245e-05 6.648836588611593259e-04 8.756510762696520037e-27
3.400437884137395628e+01 7.351277260505931525e-04 8.984908944665925346e-05 6.452786366039338448e-04 8.756510762696520037e-27
3.492341610735704194e+01 6.769465947867027390e-04 8.916886794578498382e-05 5.877777268409177958e-04 8.756510762696520037e-27
3.584245337334011339e+01 6.188777590403599614e-04 8.848864644489053447e-05 5.303891125954694405e-04 8.756510762696520037e-27
3.676149063932319905e+01 6.151187402429025668e-04 8.780842494397469924e-05 5.273103152989278269e-04 8.756510762696520037e-27
3.768052790530627760e+01 5.705807215253278766e-04 8.712820344303625838e-05 4.834525180822916318e-04 8.756510762696520037e-27
3.859956517128934905e+01 5.078797299377445056e-04 8.644798194207391087e-05 4.214317479956706082e-04 8.756510762696520037e-27
3.951860243727243471e+01 4.785739258493030808e-04 8.576776044108631500e-05 3.928061654082167387e-04 8.756510762696520037e-27
4.043763970325551327e+01 4.521579979109002496e-04 8.508753894007206131e-05 3.670704589708281883e-04 8.756510762696520037e-27
4.135667696923859893e+01 4.157029696345292970e-04 8.440731743902969968e-05 3.312956521954995973e-04 8.756510762696520037e-27
4.227571423522167038e+01 3.913873302778728526e-04 8.372709593795772578e-05 3.076602343399151133e-04 8.756510762696520037e-27
4.319475150120475604e+01 3.808674862034850902e-04 8.304687443685462172e-05 2.978206117666304820e-04 8.756510762696520037e-27
4.411378876718783459e+01 3.615662579064443161e-04 8.236665293571876121e-05 2.791996049707255820e-04 8.756510762696520037e-27
4.503282603317091315e+01 3.790258752490146600e-04 8.168643143454845017e-05 2.973394438144662233e-04 8.756510762696520037e-27
4.595186329915399170e+01 4.131744368564861376e-04 8.100620993334200809e-05 3.321682269231441024e-04 8.756510762696520037e-27
4.687090056513707026e+01 4.500086812285009150e-04 8.032598843209764604e-05 3.696826927964032825e-04 8.756510762696520037e-27
4.778993783112015592e+01 4.821060927433519472e-04 7.964576693081360220e-05 4.024603258125383450e-04 8.756510762696520037e-27
4.870897509710323448e+01 4.257311278631926293e-04 7.896554542948806051e-05 3.467655824337045824e-04 8.756510762696520037e-27
4.962801236308631303e+01 3.495294020147438215e-04 7.828532392811916429e-05 2.712440780866246437e-04 8.756510762696520037e-27
5.054704962906939159e+01 3.248033481032596239e-04 7.760510242670500263e-05 2.471982456765546348e-04 8.756510762696520037e-27
5.146608689505247014e+01 3.177766162092034836e-04 7.692488092524363752e-05 2.408517352839598460e-04 8.756510762696520037e-27
5.238512416103555580e+01 3.493089994886307997e-04 7.624465942373314449e-05 2.730643400648976281e-04 8.756510762696520037e-27
5.330416142701862725e+01 3.822282900054167895e-04 7.556443792217155844e-05 3.066638520832452039e-04 8.756510762696520037e-27
5.422319869300171291e+01 3.600182704539462743e-04 7.488421642055690069e-05 2.851340540333893465e-04 8.756510762696520037e-27
5.514223595898479147e+01 3.382084241561184837e-04 7.420399491888715192e-05 2.640044292372313453e-04 8.756510762696520037e-27
5.606127322496787713e+01 3.346420358490338233e-04 7.352377341716029280e-05 2.611182624318735034e-04 8.756510762696520037e-27
5.698031049095094858e+01 3.456207605730281024e-04 7.284355191537423624e-05 2.727772086576538526e-04 8.756510762696520037e-27
5.789934775693403424e+01 3.470292825035013328e-04 7.216333041352685450e-05 2.748659520899744647e-04 8.756510762696520037e-27
5.881838502291711279e+01 3.368550102941199938e-04 7.148310891161601982e-05 2.653719013825039876e-04 8.756510762696520037e-27
5.973742228890019135e+01 3.240437583019604908e-04 7.080288740963957736e-05 2.532408708923208863e-04 8.756510762696520037e-27
6.065645955488326990e+01 3.137416527603228760e-04 7.012266590759537227e-05 2.436189868527274902e-04 8.756510762696520037e-27
6.157549682086634846e+01 3.395588975298983883e-04 6.944244440548118192e-05 2.701164531244172064e-04 8.756510762696520037e-27
6.249453408684943412e+01 3.801405915601373036e-04 6.876222290329471595e-05 3.113783686568425877e-04 8.756510762696520037e-27
6.341357135283251267e+01 4.161742971239956583e-04 6.808200140103368397e-05 3.480922957229620014e-04 8.756510762696520037e-27
6.433260861881559833e+01 4.327081917254430488e-04 6.740177989869578206e-05 3.653064118267472667e-04 8.756510762696520037e-27
6.525164588479867689e+01 4.438059517087598925e-04 6.672155839627865207e-05 3.770843933124812405e-04 8.756510762696520037e-27
6.617068315078175544e+01 3.855540953080680532e-04 6.604133689377988167e-05 3.195127584142881715e-04 8.756510762696520037e-27
6.708972041676483400e+01 3.487125906034087806e-04 6.536111539119703138e-05 2.833514752122117493e-04 8.756510762696520037e-27
6.800875768274791255e+01 3.105802369123530416e-04 6.468089388852766176e-05 2.458993430238253799e-04 8.756510762696520037e-27
